ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
378,880000,Noida,m,05-10-1990,81.6,cbse,2008,87.6,cbse,13,1,B.Tech/B.E.,computer engineering,76.48,13,1,Delhi,2012,465,605,555,0.930370607,565,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776
379,215000,noida,m,14-07-1993,70,state board,2009,76,state board,3579,2,B.Tech/B.E.,computer science & engineering,60,3579,0,Uttar Pradesh,2014,385,445,320,0.23780284,325,-1,315,-1,-1,-1,-1,1.4208,1.7109,1.547,-1.1218,0.8637
380,325000,Pune,m,05-12-1991,,cbse,2009,93.4,cbse,165,2,B.Tech/B.E.,electronics and communication engineering,81.2,165,1,Rajasthan,2014,660,570,530,0.910770164,-1,433,-1,-1,-1,-1,-1,0.2718,0.0459,0.7785,-1.5021,0.4805
381,300000,Noida,m,03-06-1991,86,cbse,2009,76,cbse,13210,2,B.Tech/B.E.,computer science & engineering,63,13210,0,Uttar Pradesh,2014,720,455,535,0.968237496,605,-1,-1,-1,-1,-1,-1,0.5591,0.5454,0.1637,0.3995,0.4805
382,300000,Bangalore,f,10-09-1991,86.7,board of secondary education,2008,89,board of intermediate education,3174,2,B.Tech/B.E.,computer engineering,72,3174,0,Andhra Pradesh,2012,675,475,565,0.450876584,395,-1,-1,-1,-1,-1,-1,-0.2628,0.6178,-0.3803,,0.3444
383,180000,Noida,m,28-03-1990,65,cbse,2008,56,cbse,11759,2,MCA,,67.37,11759,0,Uttarakhand,2014,465,560,365,0.842248322,465,-1,469,-1,-1,-1,-1,1.4208,1.2114,0.6248,-1.7556,0.4805
384,330000,Chennai,m,26-02-1992,85,state board,2009,81,state board,1906,2,B.Tech/B.E.,computer science & engineering,76.7,1906,1,West Bengal,2013,455,530,440,0.622642916,455,-1,407,-1,-1,-1,-1,1.7081,0.8784,1.7007,0.1459,0.8637
385,480000,Pune,m,27-07-1990,80.93,maharashtra state board pune,2009,79.83,msbte pune,5230,2,B.Tech/B.E.,computer engineering,61.93,5230,0,Maharashtra,2012,385,445,275,0.563267824,425,-1,-1,-1,-1,-1,-1,1.3215,0.6568,0.672,,-0.9194
386,300000,Vijayawada,f,20-04-1992,91.1,state board,2009,90,state board,11656,2,B.Tech/B.E.,computer science & engineering,76.29,11656,0,Andhra Pradesh,2013,475,495,445,0.930370607,565,-1,-1,-1,-1,-1,-1,-0.5899,0.6211,-1.6807,1.5404,-2.5853
387,240000,-1,m,24-02-1992,90.81,matriculation,2009,94.91,state board,482,2,B.Tech/B.E.,electronics and communication engineering,83.4,482,0,Tamil Nadu,2013,555,520,370,0.338786347,445,292,-1,-1,-1,356,-1,0.1282,-0.6201,-0.4511,-0.4879,-1.8189
388,300000,-1,m,04-07-1991,65,state board,2008,77,state board,14566,2,MCA,computer application,75.6,14566,0,Maharashtra,2014,385,485,310,0.744758354,485,-1,438,-1,-1,-1,-1,-1.1644,-0.9531,-0.2974,-0.7415,-0.4776
389,250000,Bangalore,m,30-03-1991,64.5,state board,2008,85.5,state board,11633,2,B.Tech/B.E.,electronics and communication engineering,65.21,11633,0,Andhra Pradesh,2012,265,360,525,0.112139438,375,228,-1,-1,-1,-1,-1,-1.1644,-0.6201,0.01,-0.2344,-0.2859
390,375000,Bangalore,f,29-03-1990,,karnataka state board,2008,88,karnataka state board,1436,2,B.Tech/B.E.,electronics and communication engineering,84.4,1436,0,Karnataka,2012,535,425,595,0.229481755,-1,266,-1,-1,-1,-1,-1,0.51,0.5008,0.3817,-1.1128,-0.5245
391,460000,Hyderabad,f,14-10-1990,88.3,ssc,,91.8,board of intermediate education,4128,2,B.Tech/B.E.,computer engineering,69.1,4128,1,Telangana,2011,585,595,605,0.704090412,465,-1,-1,-1,-1,-1,-1,1.1283,0.8128,1.9782,-0.7603,0.9763
392,725000,Pune,m,15-08-1989,75.6,upboard,,73.6,upboard,893,2,B.Tech/B.E.,information technology,73.5,893,0,Uttar Pradesh,2011,545,485,595,0.974396113,615,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.4891,-0.1727,-0.7615
393,550000,Bangalore,m,22-07-1989,69.16,up board,2006,65.66,up board,278,1,M.Tech./M.E.,computer engineering,77.5,278,0,Uttar Pradesh,2013,395,435,645,0.990008757,655,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,-0.4891,,-1.2354
394,260000,New Delhi,m,04-05-1991,58,up board,2008,65,up board,12478,2,B.Tech/B.E.,information technology,69.8,12478,0,Uttar Pradesh,2012,445,385,405,0.704090412,465,-1,-1,-1,-1,-1,-1,1.9011,1.6708,1.4702,-0.2902,0.9763
395,630000,Mumbai,f,11-07-1989,82.13,maharashtra board,2006,78.5,maharashtra board,1277,2,B.Tech/B.E.,,62.13,1277,1,Maharashtra,2010,755,625,665,0.930370607,565,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-1.0697,0.4148,0.6603
396,100000,Indore,m,30-05-1991,85.17,cbse,,76.6,cbse,894,2,B.Tech/B.E.,mechanical engineering,70.04,894,0,Tamil Nadu,2014,710,570,680,0.8295846,305,-1,-1,469,-1,-1,-1,-0.3027,0.2124,0.6248,,-1.4356
397,310000,-1,m,27-02-1991,61.4,mpbse,2008,63.33,mpbse,8105,2,B.Tech/B.E.,computer science & engineering,64.88,,0,Madhya Pradesh,2013,370,500,720,0.735795709,475,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,-1.0659,-1.6289,0.4805
398,180000,Faridabad,m,10-07-1986,69,cbse,2004,52,cbse,23,2,B.Tech/B.E.,electrical engineering,64,23,0,Uttar Pradesh,2011,454,475,465,0.824666401,-1,400,-1,-1,-1,260,-1,-1.1901,1.2808,0.672,-1.7004,0.8183
399,365000,Gurgaon,m,03-06-1991,91.4,cbse,2009,83.8,cbse,9019,2,B.Tech/B.E.,electronics and communication engineering,76.5,,0,Haryana,2013,440,500,840,0.538386893,-1,333,-1,-1,-1,-1,-1,-2.1698,-0.2871,0.6248,0.1459,-1.244
400,140000,Chennai,m,12-08-1991,87,state board,2009,75,state board,220,2,B.Tech/B.E.,information technology,67.63,220,0,Madhya Pradesh,2013,455,435,475,0.700826162,464,-1,-1,-1,-1,-1,-1,-0.0154,1.5444,1.3933,,1.247
401,315000,Bengaluru,f,05-07-1993,85.76,state board,2010,83.83,state board,316,2,B.Tech/B.E.,computer science & engineering,78.15,316,1,Karnataka,2014,520,630,560,0.974396113,615,-1,-1,-1,-1,-1,-1,-1.5953,-1.4859,-1.7086,-0.4879,-1.9234
402,355000,Gurgaon ,f,25-03-1989,88.8,central board of secondary education,2007,78.4,central board of secondary education,6041,2,B.Tech/B.E.,biotechnology,80,6041,0,Uttar Pradesh,2012,485,525,575,0.972898709,425,-1,-1,-1,-1,-1,-1,0.99,0.3789,0.01,-0.4879,0.2889
403,165000,-1,f,05-06-1992,72,cbse,2009,77.86,cbse,14663,2,B.Tech/B.E.,electronics and communication engineering,71,14663,0,Uttar Pradesh,2013,515,440,505,0.493596387,345,324,-1,-1,-1,-1,-1,0.4155,-0.9531,-1.3733,0.0192,-0.2859
404,250000,Pune,m,08-05-1991,77,icse,2010,65,cbse,1995,2,B.Tech/B.E.,information technology,57.25,1995,1,Maharashtra,2014,720,555,645,0.765673581,485,-1,-1,-1,-1,-1,-1,-1.5953,-0.7866,-1.2196,,-0.6692
405,310000,Hyderabad,m,09-09-1992,79.9,state board,2009,89.4,state board,11090,2,B.Tech/B.E.,electronics and communication engineering,77.15,11090,1,Telangana,2013,385,510,585,-1,355,-1,438,-1,-1,-1,-1,,0.5454,0.4711,-0.1076,0.8637
406,150000,Gurgaon,m,20-06-1992,72,cbse,2010,64,cbse,17782,2,MCA,computer application,72,17782,0,Uttarakhand,2015,490,410,485,0.450876584,395,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-0.8682,-0.4776
407,360000, Delhi,m,14-01-1989,54,cbse,2009,49,aligarh muslim university,11759,2,B.Tech/B.E.,information technology,62,11759,0,Uttarakhand,2013,510,390,265,0.216785486,325,-1,-1,-1,-1,-1,-1,-1.1128,-0.5913,-1.2148,2.7356,0.3444
408,300000,Pune,m,29-11-1992,87,cbse,,84,cbse,119,1,B.Tech/B.E.,electronics and communication engineering,75,119,0,Uttar Pradesh,2014,545,485,545,0.338786347,-1,292,-1,-1,-1,366,-1,,0.2124,-1.527,1.0333,-0.0943
409,1000000,Muzaffarpur,m,08-09-1989,76,up board,2006,74.2,up board,51,2,B.Tech/B.E.,mechanical engineering,76.2,51,0,Uttar Pradesh,2011,445,475,675,0.945134856,-1,-1,-1,526,-1,-1,-1,,0.3448,0.2366,-0.6428,-0.7615
410,500000,Bangalore,m,13-05-1990,75.38,state,2007,72,pu,4023,2,B.Tech/B.E.,electronics and communication engineering,68.75,4023,1,Karnataka,2011,325,495,565,0.376059587,-1,300,-1,-1,-1,-1,-1,0.0464,-2.1513,1.1074,0.0623,0.8183
411,180000,-1,m,23-03-1991,63.66,icse,2008,59,isc,11759,2,B.Tech/B.E.,electronics and electrical engineering,71,11759,0,Uttarakhand,2013,675,415,500,0.610611988,-1,333,-1,-1,433,-1,-1,-0.7651,1.1248,1.2525,0.3561,0.1864
412,200000,-1,m,29-07-1991,69,state board,2009,87.2,state board,7946,2,B.Tech/B.E.,,61,7946,0,Andhra Pradesh,2013,360,435,405,-1,-1,-1,-1,-1,-1,-1,-1,-0.8772,-1.6191,-0.9122,1.0333,-2.7769
413,280000,Chennai,f,21-02-1992,90.3,state board,2009,96.8,state board,1141,2,B.Tech/B.E.,electronics and electrical engineering,82,1141,0,Andhra Pradesh,2013,475,555,605,0.895776502,405,366,-1,-1,526,-1,-1,1.8517,1.2114,2.1617,,0.4805
414,190000,Pune,m,01-08-1988,75.2,state board,2006,78,state board,5807,2,MCA,computer application,73,5807,0,Madhya Pradesh,2013,405,510,430,0.356536488,325,-1,346,-1,-1,-1,-1,0.2718,-0.2871,0.1637,-0.1076,-0.2859
415,610000,Hyderabad,m,04-10-1990,86,cbse,2009,81.6,cbse,13386,2,B.Tech/B.E.,computer science & engineering,60,13386,1,Rajasthan,2014,805,580,620,0.144789889,445,-1,284,-1,-1,-1,-1,0.2718,0.8784,0.1637,-1.2486,1.0554
416,325000,Chennai,f,25-08-1990,74.6,stateboard,2008,83.75,stateboard,439,2,B.Tech/B.E.,computer engineering,70,439,1,Tamil Nadu,2012,325,375,335,0.276047228,345,-1,-1,-1,-1,-1,-1,,0.0328,-0.7794,-0.2902,0.0679
417,400000,Bangalore,m,27-10-1992,82.56,state board,,81.66,state board,1866,2,B.Tech/B.E.,telecommunication engineering,73.56,1866,1,Karnataka,2014,520,525,455,0.655766943,-1,356,-1,-1,-1,366,-1,-0.4463,-0.6201,0.1637,1.0333,1.0554
418,180000,Noida,m,15-03-1990,65.66,icse,2008,71.66,icse,9737,2,B.Tech/B.E.,electronics and communication engineering,65,9737,0,Uttar Pradesh,2013,570,510,470,0.694479328,-1,366,-1,-1,-1,393,-1,,1.7109,0.3174,-2.2627,1.4386
419,275000,Hyderabad,m,22-12-1989,82,0,2007,88,0,1429,2,B.Tech/B.E.,computer engineering,63,1429,1,Telangana,2011,515,385,625,0.216785486,325,-1,-1,-1,-1,-1,-1,1.1283,1.4368,1.2525,-0.8778,-0.1295
420,200000,-1,m,02-06-1992,74,rajasthan board,2009,79.23,rajasthan board,9699,2,B.Tech/B.E.,computer engineering,69,9699,1,Rajasthan,2013,345,485,590,0.563267824,425,-1,-1,-1,-1,-1,-1,-0.4463,-2.2851,-0.6048,2.1743,-2.7595
421,200000,Bangalore,f,04-05-1992,84.6,cbse,2009,84.25,state board,447,2,B.Tech/B.E.,computer science & engineering,69,447,1,Tamil Nadu,2013,525,595,495,0.23780284,505,-1,315,-1,-1,-1,-1,1.2772,1.2114,0.6248,-0.4879,-0.2859
422,220000,New Delhi,m,01-08-1991,73.6,cbse,2009,61.2,cbse,1982,2,B.Tech/B.E.,instrumentation and control engineering,67.34,1982,0,Uttar Pradesh,2014,430,415,470,0.20739217,-1,260,-1,-1,-1,-1,-1,,0.3789,0.3174,,-0.0943
423,175000,Gurgaon,m,27-12-1990,68.3,state board,2008,81.3,state board,2688,2,B.Tech/B.E.,electronics & telecommunications,76,2688,0,Madhya Pradesh,2013,385,435,570,0.943272158,-1,452,-1,-1,-1,-1,-1,0.1282,-0.1206,-0.9122,0.0192,0.0973
424,150000,New Delhi,m,29-01-1989,76,0,,73,0,11025,2,B.Tech/B.E.,computer engineering,78.7,11025,0,Uttar Pradesh,2011,385,475,305,0.916869961,555,-1,-1,-1,-1,-1,-1,0.2009,0.0328,0.3817,-0.5253,0.0284
425,350000,Noida,m,24-02-1992,83,cbse,2009,80.8,cbse,64,2,B.Tech/B.E.,information technology,70.24,64,0,Uttar Pradesh,2014,615,645,695,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.159,-0.7866,-0.1437,0.1459,-1.0524
426,460000,Bangalore,m,01-01-1991,87.81,0,2008,92.08,0,3076,2,B.Tech/B.E.,information technology,84.5,3076,0,Tamil Nadu,2012,535,585,415,0.670743151,455,-1,-1,-1,-1,-1,-1,-1.5765,-0.1232,0.3817,0.70853,-0.6035
427,470000,Mumbai,m,01-12-1989,82.33,0,2008,76.89,0,1329,2,B.Tech/B.E.,information technology,55.89,1329,1,Maharashtra,2011,515,615,695,0.916869961,555,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,-0.0537,-0.9953,-1.8673
428,505000,Gurgaon,m,26-08-1987,80.6,icse,2005,91,icse,137,2,B.Tech/B.E.,information technology,73.06,137,0,Uttar Pradesh,2010,485,505,375,0.635978756,445,-1,-1,-1,-1,-1,-1,0.51,1.7488,0.2366,-1.2303,0.9763
429,235000,Noida,m,15-03-1992,50.5,state board,2009,55,state board,4971,2,B.Tech/B.E.,information technology,64.5,4971,0,Uttar Pradesh,2013,475,435,440,0.622642916,295,-1,407,-1,-1,-1,-1,0.7027,0.0459,0.3174,0.2727,0.2889
430,360000,Noida,f,14-09-1991,87,cbse,2009,84.4,cbse,8195,1,B.Tech/B.E.,computer engineering,79.3,,1,Delhi,2013,570,475,295,0.413838256,385,-1,-1,-1,-1,-1,-1,,-0.4536,-1.0659,1.1601,-0.4776
431,100000,ghaziabad,f,30-01-1991,58,state board,2008,64,state board,55,2,MCA,computer application,78.61,55,0,Uttar Pradesh,2014,335,465,385,0.622642916,355,-1,407,-1,-1,-1,-1,0.7027,0.3789,0.1637,0.9066,-0.0943
432,330000,Bangalore,m,01-09-1992,83.6,state board,2009,90.2,state board,1487,2,B.Tech/B.E.,,69.3,1487,0,Andhra Pradesh,2013,405,480,665,0.649389715,345,356,-1,-1,-1,-1,-1,0.5591,-1.1196,-0.9122,-1.5021,-0.6692
433,425000,Bangalore,m,23-08-1987,81.2,cbse,2005,68.4,cbse,1920,2,B.Tech/B.E.,information technology,67.98,1920,0,Uttar Pradesh,2010,505,525,525,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.7264,1.1248,0.0914,2.53,0.8183
434,250000,Noida,f,04-10-1989,87.4,cbse,2008,79,cbse,4971,2,B.Tech/B.E.,electronics and instrumentation engineering,78.7,4971,0,Uttar Pradesh,2013,590,630,750,0.376059587,305,300,-1,446,633,-1,-1,0.5591,0.3789,0.3174,-1.1218,-1.4356
435,325000,Bangalore,f,22-06-1986,,icse,2006,62,mbose,2634,2,B.Tech/B.E.,electronics and communication engineering,58.43,2634,1,Karnataka,2011,495,475,445,0.538386893,-1,333,-1,-1,-1,286,-1,-0.1082,-0.9033,-1.3599,0.7673,-0.4455
436,500000,Bangalore,m,18-07-1987,67.7,up board,2005,78.2,up board,4439,2,B.Tech/B.E.,information technology,71,4439,0,Uttar Pradesh,2011,515,475,485,0.765673581,485,-1,-1,-1,-1,-1,-1,,0.8128,1.8331,0.1798,0.8183
437,180000,New Delhi,m,16-03-1991,75.16,state board,2008,82.03,state board,140,2,B.Tech/B.E.,electronics & instrumentation eng,80.98,140,0,Uttar Pradesh,2013,360,565,430,0.338786347,-1,292,-1,-1,-1,-1,-1,1.5644,-0.1206,1.7007,,1.0554
438,675000,Noida,m,07-11-1988,60,0,2004,59,0,144,2,B.Tech/B.E.,computer engineering,67,144,0,Uttar Pradesh,2011,515,555,425,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.881,-0.2793,-0.6343,-0.6428,-2.9731
439,370000,Gurgaon,m,27-02-1992,79,icse,2010,78,cbse,14351,2,B.Tech/B.E.,electronics and communication engineering,66,,0,Punjab,2014,570,555,665,0.88162007,335,420,-1,-1,-1,-1,-1,1.2772,1.3779,1.0859,-1.2486,1.247
440,105000,Aurangabad,m,01-12-1989,84.93,state board,,81.5,state board,11603,2,B.Tech/B.E.,information technology,65.18,11603,0,Maharashtra,2012,640,520,465,-1,-1,-1,-1,-1,-1,-1,-1,-0.7335,1.2114,0.3174,-0.6147,0.6721
441,180000,Thane,m,07-11-1989,67.76,state board,2010,69.67,state board,17146,2,B.Tech/B.E.,electronics & telecommunications,61.1,17146,0,Maharashtra,2014,335,535,545,0.868736585,-1,-1,376,-1,-1,420,-1,,0.2124,0.9322,0.1459,-0.0943
442,390000,-1,m,02-11-1990,81.6,cbse,2009,81.8,cbse,165,2,B.Tech/B.E.,computer engineering,65.2,165,1,Rajasthan,2013,545,620,885,0.979521744,625,-1,-1,-1,-1,-1,-1,0.99,1.3779,-0.1437,-0.8682,1.247
443,315000,Navi Mumbai,f,08-05-1992,83,state board,2010,84.9,state board,13741,2,B.Tech/B.E.,,69.4,13741,0,Andhra Pradesh,2014,525,460,405,0.23780284,475,-1,315,-1,-1,-1,-1,1.5644,1.5444,1.8543,-1.8824,1.0554
444,205000,Roorkee,m,07-11-1993,90.4,cbse,2009,84.6,cbse,11759,2,B.Tech/B.E.,mechanical engineering,83.5,11759,0,Uttarakhand,2013,430,375,530,0.986525019,-1,-1,-1,580,-1,-1,-1,-1.8083,-1.9953,-2.521,1.0747,-2.0253
445,300000,New Delhi,m,01-10-1991,73.8,cbse,2009,68.8,cbse,13128,2,B.Tech/B.E.,electronics and communication engineering,75.14,13128,1,Delhi,2013,545,350,210,0.694479328,435,366,346,-1,-1,-1,-1,0.7027,-0.4536,0.7785,0.0192,-1.8189
446,120000,Bangalore,m,30-10-1977,72,cbse,1995,49,puc,712,2,B.Tech/B.E.,computer engineering,55,712,0,Karnataka,2011,640,460,250,0.525922584,415,300,-1,366,-1,-1,400,-0.3014,-0.4353,-0.9245,-0.349,-0.4455
447,265000,Bangalore,m,28-04-1990,78,icse,2008,77,cbse,2009,2,B.Tech/B.E.,electronics and communication engineering,83,2009,1,West Bengal,2013,710,590,605,0.112139438,415,228,-1,-1,-1,-1,-1,-0.7335,1.3779,0.6248,,-0.6692
448,160000,Jaipur,m,28-11-1988,68.33,rbse,2005,77.54,rbse,2927,2,B.Tech/B.E.,electronics & telecommunications,71.82,2927,1,Rajasthan,2010,505,635,625,0.124502074,415,233,-1,-1,-1,-1,-1,-0.7264,-0.7473,0.2366,-0.0552,0.0284
449,325000,New Delhi,m,07-09-1987,61,cbse,2006,61,cbse,8160,2,B.Tech/B.E.,information technology,72,8160,0,Haryana,2011,360,460,355,0.450876584,395,-1,-1,-1,-1,-1,-1,-0.7335,-0.6201,-1.0659,1.0333,-1.8189
450,320000,Kolkata,m,11-04-1990,,0,2008,85.4,0,253,2,B.Tech/B.E.,electrical engineering,75.6,253,1,West Bengal,2012,365,495,605,0.376059587,-1,300,-1,-1,-1,-1,-1,,0.3448,0.5269,0.53233,0.1864
451,50000,Chennai,f,19-06-1991,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",2008,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",7016,2,B.Tech/B.E.,electronics and electrical engineering,80.7,7016,1,Tamil Nadu,2012,505,565,545,0.0587928,-1,200,-1,-1,-1,-1,-1,-1.1901,-0.7863,0.0552,1.7074,-1.0774
452,300000,Muzaffarnagar,m,18-04-1990,62.5,up board,2007,68,up board,75,2,B.Tech/B.E.,electronics and electrical engineering,74,75,0,Uttar Pradesh,2011,395,285,475,0.995265706,-1,533,-1,-1,-1,-1,-1,-0.1082,-0.5913,-0.1988,,-0.2875
453,530000,Bangalore,m,25-08-1988,88.64,karnataka board,2006,65.16,karnataka board,1629,2,B.Tech/B.E.,computer engineering,74.81,1629,1,Karnataka,2011,435,485,465,0.864685413,525,-1,-1,-1,-1,-1,-1,1.2266,-0.4778,-0.344,-0.1727,-1.8386
454,360000,Pune,m,04-02-1989,81,cbse,2007,86,cbse,255,2,B.Tech/B.E.,electronics and communication engineering,73,255,0,Uttar Pradesh,2011,415,375,565,0.124502074,445,233,-1,-1,-1,-1,-1,-0.4173,-1.0593,-0.1988,0.0623,0.3444
455,120000,-1,m,03-10-1992,93,cbse,2010,84.4,cbse,44,2,B.Tech/B.E.,information technology,67.44,44,0,Uttar Pradesh,2014,570,545,650,0.670743151,455,-1,-1,-1,-1,-1,-1,-1.4517,-1.4526,-0.7585,0.7798,-1.6273
456,90000,Bangalore,m,15-06-1988,90.24,karnataka state secondary education board,2006,81.5,karnataka state board,6810,2,M.Tech./M.E.,electronics and communication engineering,82,6810,0,Karnataka,2012,475,415,455,0.824666401,425,400,-1,-1,-1,-1,-1,0.3555,0.6568,1.1074,-0.9953,0.9763
457,180000,karnal,f,19-03-1991,89.6,cbse,,69.6,cbse,7255,2,B.Tech/B.E.,computer science & engineering,69,7255,0,Haryana,2014,465,580,440,0.486747008,445,-1,376,-1,-1,-1,-1,-1.4517,-0.6201,-0.4511,0.653,-1.0524
458,1320000,Dubai,m,16-09-1987,80,state,2008,72,state,431,2,B.Tech/B.E.,electronics and communication engineering,63,431,0,Tamil Nadu,2010,515,355,455,0.376059587,325,300,-1,-1,-1,366,-1,-1.1901,1.4368,0.2366,0.1798,0.0284
459,500000,Gurgaon,f,23-04-1991,76,cbse,2008,76.6,cbse,12104,2,B.Tech/B.E.,computer engineering,77.58,12104,0,Haryana,2012,595,645,495,0.864685413,525,-1,-1,-1,-1,-1,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864
460,180000,Noida,m,30-07-1992,77.5,cbse,2010,83.2,cbse,14016,2,B.Tech/B.E.,electronics and communication engineering,78.39,14016,0,Punjab,2014,440,415,385,0.112139438,-1,228,-1,-1,-1,206,-1,-1.308,-1.6191,0.01,-0.1076,-2.0105
461,240000,Bangalore,m,23-03-1993,77,cbse,2009,76.2,cbse,4971,2,B.Tech/B.E.,information technology,70.7,4971,0,Uttar Pradesh,2013,545,530,605,0.622642916,485,-1,407,-1,-1,-1,-1,-0.8772,-0.4536,-0.2974,0.0192,-1.6273
462,240000,chennai,m,06-06-1993,81,state board,2010,88.88,state board,482,2,B.Tech/B.E.,electrical engineering,75.1,482,0,Tamil Nadu,2014,570,445,310,0.966006923,-1,-1,-1,-1,580,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608
463,200000,Hyderabad,m,27-05-1993,78.08,cbse,2010,80.8,state board,9282,2,B.Tech/B.E.,mechanical engineering,62.67,9282,0,Andhra Pradesh,2014,650,540,380,0.45901584,225,-1,-1,376,-1,-1,-1,1.1336,0.3789,0.01,-0.4879,0.4805
464,470000,Chennai,m,05-08-1990,90,state board,2007,86,state board,1019,2,B.Tech/B.E.,computer engineering,78,1019,1,Tamil Nadu,2011,645,695,435,0.735795709,475,-1,-1,-1,-1,-1,-1,0.3555,0.5008,0.672,,-0.4455
465,420000,Bangalore,m,03-06-1992,85.67,state board,,93,state board,1450,2,B.Tech/B.E.,computer engineering,84.08,1450,1,Telangana,2013,535,470,560,0.704090412,465,-1,-1,-1,-1,-1,-1,0.99,-0.1206,-0.1437,0.0192,-0.6692
466,240000,KOLKATA,m,24-02-1991,82,state board,2009,83,state board,5483,2,B.Tech/B.E.,computer science & engineering,81,5483,1,West Bengal,2013,605,495,520,-1,-1,-1,-1,-1,-1,-1,-1,-2.8879,-2.4516,0.01,-0.2344,-1.0524
467,200000,BANGALORE ,m,20-02-1990,78.4,0,2008,74.2,0,5026,2,B.Tech/B.E.,information technology,69,5026,0,Orissa,2012,365,535,325,0.81941653,505,-1,-1,-1,-1,-1,-1,-0.2628,0.7348,-1.5776,,-0.4455
468,180000,Pune,f,28-10-1989,82.5,icse,2007,73,hsc,1281,2,B.Tech/B.E.,computer engineering,53.25,1281,1,Maharashtra,2011,575,445,435,0.563267824,425,-1,-1,-1,-1,-1,-1,0.6646,-0.1232,0.3817,1.1199,0.8183
469,180000,Hyderabad,f,18-11-1991,81,state board,2009,93.3,state board,9129,2,B.Tech/B.E.,electronics and communication engineering,74.42,9129,1,Telangana,2013,520,440,605,0.538386893,445,333,-1,-1,-1,-1,-1,-1.308,-0.6201,-1.2196,1.2869,-0.8608
470,280000,Gurgaon,m,15-07-1990,66.6,cbse,2008,58.2,cbse,7564,2,B.Tech/B.E.,computer science & engineering,66.7,7564,0,Haryana,2013,465,525,470,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.3027,0.0459,0.9322,0.9066,1.247
471,100000,udaipur,f,22-01-1989,73.83,rbse,2005,72,rbse,5050,2,MCA,computer application,72,5050,0,Rajasthan,2011,485,375,445,0.488347977,405,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,0.3817,0.6498,-0.7615
472,110000,Noida,m,17-06-1992,86,cbse,2009,65,cbse,6874,2,B.Tech/B.E.,information technology,61,6874,0,Uttarakhand,2013,615,545,750,0.635978756,445,-1,-1,-1,-1,-1,-1,0.99,1.5444,0.1637,-0.7415,1.0554
473,350000,Noida,f,22-09-1986,77,icse,,76,cbse,347,2,B.Tech/B.E.,electronics and communication engineering,96,347,0,Uttar Pradesh,2009,585,505,575,0.824666401,395,400,-1,-1,-1,-1,-1,,0.9688,0.9623,-0.5253,0.9763
474,205000,Gurgaon,f,28-02-1992,88.8,cbse,2008,70.2,cbse,16673,2,B.Tech/B.E.,computer science & engineering,71,16673,0,Haryana,2013,455,555,405,0.842248322,445,-1,469,-1,-1,-1,-1,1.1336,0.0459,0.3174,-1.8824,-0.0943
475,315000,Bangalore,m,21-06-1992,86.8,cbse,2009,63.6,state board,2285,2,B.Tech/B.E.,computer science & engineering,85.2,2285,0,West Bengal,2014,570,495,740,0.996744487,635,-1,623,-1,-1,-1,-1,0.2718,0.7119,-1.2196,1.1601,0.2889
476,100000,Noida,m,12-09-1993,75.3,state board,2009,68.4,state board,8346,2,B.Tech/B.E.,electronics and communication engineering,73.2,8346,0,Uttar Pradesh,2014,405,485,545,0.649389715,-1,356,-1,-1,-1,-1,-1,0.4155,-0.9531,-0.6048,,-1.0524
477,500000,Pune,f,07-12-1989,81,cbse,,77,cbse,527,2,B.Tech/B.E.,electronics and communication engineering,77,527,0,Haryana,2011,505,475,505,0.124502074,385,233,-1,-1,-1,-1,-1,-0.1082,-0.4353,-0.6343,0.7673,1.2923
478,105000,New Delhi,m,15-02-1985,48.5,bsepatna,2002,59.77,biec-patna,17,2,MCA,computer application,64,17,1,Delhi,2011,335,515,565,0.942116551,575,-1,-1,-1,-1,-1,-1,-2.1175,-3.0874,-2.6662,0.0623,-3.4471
479,240000,Ahmedabad,m,01-01-1988,76,"bse, odisha",2005,61,chse,2088,2,MCA,computer application,85,2088,0,Orissa,2012,464,475,575,0.960903087,595,-1,-1,-1,-1,-1,-1,-1.4992,-1.3713,-0.6343,,-1.1169
